A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;A;Asus;B;C;Csus;D;Dsus;E;F;Fsus;G;Gsus;baseNote;variation1;variation2;
0;0.0;105006.58560863954;110950.63671881249;120498.10595410412;121060.70871737035;1273532;133737.5392045345;142255.62183127098;155012.97798087072;16901.912565346807;17111.37547224086;177246.0090866729;183893.56509620158;184210.73280329397;1979869.026899671;19905.560417179986;210974.78751274128;2269733.0791713544;24004.570412645666;246526.11537111923;27615.350810052292;28792.106844167436;307121.50125936564;32081.104163322172;327883.26777306094;34897.975472525526;34941.78048950004;40148.13594068839;42049.47952915365;44322.376479434664;44343.2445383604;45434.85661364172;47232.497935238476;48464.17780198191;56191.345938796425;57455.45253447294;60260.046503184414;629755.0987989318;71271.44628750626;73276.52753519524;76474.66227480899;79136.28729919682;85019.74661429775;93874.78662217429;93930.76875436473;94178.42899151923;98316.3049821488;[A];[MAJ];[];
0;0.0;10085388.54506089;1060635.8717079074;1077718.5010466306;1083683.6849788502;1175251.8437629228;1273532;1369977.143551229;1504341.8330048197;1637956.6231667711;1660073.1996762797;219852.34601719957;2271658.0848678863;2439146.2808302836;2705347.8166281763;288717.97886402544;2895243.6913674823;329416.10524426505;353944.5305093761;359154.41532511095;429844.52124035556;434265.3301729912;437615.0860347214;437666.4421718365;447630.17339586606;449192.95461267245;4511464.261313101;4751397.482133926;4872272.704891656;487261.17130569764;489005.081858018;5690539.142661774;584208.016768379;586472.6039132882;645207.535242506;669433.0421914317;679179.7503584627;777874.2500930864;777940.2136357451;785901.2100941786;795064.9544591256;824680.4294121559;832290.5584155573;8453228.856635671;849842.9571278776;921190.2847469015;946766.4381526825;[A];[MAJ];[];
0;0.0;1003611.6524650966;1033907.461920442;1065358.9156411882;1075811.2110418563;1117187.275167077;1127065.3122345293;1273532;1322265.1413982331;1356196.303515467;168577.2014777261;174152.1005823588;1755888.7073170964;176712.82400541203;18950148.694118626;2136299.926736054;252479.8524206931;280366.78637767915;290221.41207601794;290721.7329197501;295316.4511554389;2979773.0577015695;307800.5171495669;309591.9577373388;317588.1972938416;328843.5060258995;344726.483850102;350028.4545920215;355809.77749470953;361333.71865747037;363331.6751283495;421091.6132383481;435372.0709802262;444657.9151373418;444659.90346723876;4517834.687771606;460822.71490722045;488506.327832817;533243.8742474548;5568622.741828148;567321.3007194692;585800.0976255506;629852.512976822;708054.4325725937;774151.2881347971;910504.000347322;9534094.090785265;[A];[MAJ];[];
0;0.0;100813.74187004071;101499.03936626221;114873.36260697192;116604.28970131809;1182018.864792666;120244.33075137385;121741.53370991355;121989.8666491765;125188.6846574384;1264102.15004273;1273532;128224.43416035696;1385516.5589594445;1398565.2759083172;1408879.7791302183;14682505.308624908;1551290.008468852;162450.07910259737;169335.0002945811;1902294.98143707;200419.73517994204;2023995.5572530893;212669.01723613747;220759.15546225983;2317332.2560737208;267798.5849860185;273911.0380254309;279317.3636486932;288484.4648479889;293138.9886317193;311452.8231873176;325717.94512750406;354758.5585400419;3640374.3103949255;435674.12517705676;46510.21023235408;473611.2779267905;559308.9084361985;573628.0468568073;6899647.349143766;742949.2868290214;81246.50697365687;84155.83956899372;84571.06002280432;88302.49653155387;936793.316706462;[A];[MAJ];[];
0;0.0;1001027.0335311862;1019184.655549639;1064168.779663491;107135.97274994166;10737263.813905537;1086125.8940858836;115611.09410265193;1251903.5254103378;125929.5808283277;1262825.6396141707;1273532;137784.47035613845;1390294.5065465667;141270.12898906655;1433492.2424630153;144476.77820279443;146157.8963741295;1511949.150227465;152383.65429289427;160285.3914191213;163108.23488917534;163548.7977934532;184858.76325273348;192792.07029997345;196713.14124809546;199858.23339072597;208331.12667333442;215603.56957821958;219626.0121503048;243361.7578068502;245241.97237326205;280746.86136955704;2877203.1556435353;288348.70757611265;326230.69424130477;326402.47822239104;367352.4724564742;376316.8277454941;384752.6906307702;403040.7147504703;415464.35045538825;484493.5748308285;5012732.570161431;636107.6870325195;87763.77844777476;903746.440949254;[A];[MAJ];[];
0;0.0;1273532;1477620.4565946148;165135.36262402099;185885.20614887477;1946232.6230445104;223292.28612850135;236044.41921808504;239003.37045752307;241835.06588337306;246301.31537031662;250062.39749222773;255747.14806282116;267400.1883171896;272641.0322055727;272984.34625183896;273269.45368929295;277402.4231042467;282354.77290691005;285047.9198546135;290351.772797851;298276.2994462965;300030.983128497;313514.95502138964;320804.85559792997;327383.271992884;334998.5633704474;350355.6149646088;353909.31547025923;355629.08312607615;3685279.42985634;379476.97315478715;390192.43465110596;410018.9184150159;418838.12773766444;427353.85218292184;452175.39415457257;492570.95349382435;516915.55463549914;587488.4472320443;624151.6894974613;658337.8403263494;699470.5687405542;782829.4652442953;789268.1711837298;8237336.091965088;882304.8600912926;[A];[MAJ];[];
0;0.0;1027470.9829389002;11127245.781951876;1220931.5531216934;1273532;129934.83235201528;130785.5121946796;1356777.828014811;1399468.793116904;1407306.3355406665;1472277.308185221;147822.67831324594;155831.65497670698;15662833.232099403;162414.79183031392;175002.41693306042;185669.0244094658;1891333.9578339937;1957256.00525668;2011947.4741960408;210931.62946741885;2111039.4252493395;222867.89366502658;238157.9607245445;239972.78977349252;245892.64389409922;261187.83075641375;2667134.6197666596;2734641.3980908715;274606.6329844804;2788256.5316313966;3508717.346424158;3728104.7570503918;388746.6809993952;4082704.31694977;4128549.514764265;4242385.11196501;457883.01356141054;458214.1789724686;491179.4480569867;553533.8667308299;565897.929962026;601977.3521916461;812604.1443811186;847409.4969675876;89168.38284636017;9265711.48909438;[A];[MAJ];[];
0;0.0;10849825.923346436;114555.3698835103;1176539.1140120842;1259370.1862509914;1270341.5480609036;1273532;1547077.231910187;15730005.172863953;1679942.9002185205;201356.11993293912;2146199.8771159877;223244.48334188835;226644.8967508011;227504.96563878856;248131.2825246916;249363.3373146532;251981.6116994108;266469.764920633;280123.5951620006;311554.6215487574;321018.0360730553;327172.5223832784;335971.54483230115;337599.63140745676;340079.98444083583;356497.2809155352;375591.31965343124;391636.7784712908;398112.3112896812;4256534.736533384;434609.6069707805;458092.3021737528;514292.4680097974;515611.9125935483;57235.50953142066;601658.7136850076;611667.8193854877;637158.5908094406;7309077.37780309;733397.7673368615;736326.6605237465;858037.2933497209;890849.7077465284;913027.0886515056;930468.2340419723;993377.1683516073;[A];[MAJ];[];
0;0.0;100764.14334915484;107444.95557651848;109361.88707788859;11240596.698528945;1137855.6496569884;114019.46023438797;1187287.827664579;120796.3742845407;1222828.234501005;1273532;1276754.7284829027;1297179.781712387;134153.30845245378;1361644.7314686368;1431247.9366011305;155049.2057235805;1580700.4057815836;196858.31505114023;202198.29107793115;238358.99833346248;264726.4698238991;29463.144325546342;294800.68880308623;312252.28448215046;3187857.897403296;31898.594144359606;33110.68092678553;336931.1419545144;349279.7578044413;3614507.9215467186;368653.8456811083;36959.98301552409;382981.4475362842;500002.4724312774;512800.70132979716;56729.50334568828;587042.3920055651;69196.4024239502;70692.25181667508;73137.97519628315;767728.7349444275;77297.40862641533;8009953.63546014;83777.15810996968;87509.92489040605;907820.0885199961;[A];[MAJ];[];
0;0.0;110309.36346331464;111885.94587630927;1132567.8631266789;1259326.8776231941;1273532;128717.34999972612;1300041.9335893865;131490.85806847317;15803.312549020495;167799.01671757762;171268.64827186434;1862640.395807399;194219.60280814779;2292500.161046986;238195.26125415647;243799.89164618825;257348.8078509887;264724.08131737757;268832.38578147255;28568.59866582014;297939.3073920183;30435.575265270647;306891.967148236;309484.88121152733;37121.09809639655;391208.73147260054;396269.0948444123;402108.58731578087;40515.389108132804;453514.4919898544;51280.37052152335;517669.16458648123;51994.06891229322;56155.921859098926;56360.57652299362;5881752.436459824;653082.7686837349;665541.8748995066;724618.7384422349;839326.6714799834;8872653.10773652;901762.876167551;909380.9344135395;93164.16789093298;961540.3036950977;97630.1211413536;[A];[MAJ];[];
0;0.0;1116389.2259248884;119987.57444214947;121667.88041194006;1273532;1358839.523254035;138176.7869562268;140145.07183308527;1414441.761484786;146741.45008796977;147343.2160737031;149936.4509007992;150190.34393592685;157455.73878982733;158820.94502524854;158941.48691794247;166766.67237547782;167152.12851041293;172834.05905865732;173902.5749101382;177018.7149515694;185611.9044970238;193787.7847507978;199126.69936213508;216969.80775282893;235258.11472831218;267198.5595397494;388676.1441915094;40428.45063569328;436238.4671338728;463560.8226891824;4655795.232906274;482138.2582673315;504703.414103377;522509.51998143445;522527.11541809083;530991.5009535799;573582.4079124454;596074.8872480348;633389.7069612687;65901.43435270878;665833.0070763968;671156.2651435924;6978826.203699044;777220.2603546551;81096.59629555517;873831.3422095462;[A];[MAJ];[];
0;0.0;1105897.8363384851;1132579.3315913705;115560.21069095809;119758.40154944136;126768.63869944068;1273532;130092.9684672954;130416.09452138306;1508577.5910466209;160275.67073336328;163309.06568272767;163561.2822532314;169932.62125606523;179227.5156902529;1798179.4286268558;205181.87932683417;209204.7053544183;2248846.1191482996;230183.6837751861;251830.92273171007;289085.86001946125;290122.7224456201;352853.0346072481;360550.992513364;36165.581552271506;367673.9240705408;380024.1774244917;393462.0831239418;4059015.602235294;4115555.558116436;419546.88683052274;4782608.022158457;537793.2324425533;554718.1189468884;566143.7899343183;598800.9801510562;603454.9184561389;649571.839837319;701249.244171615;70291.28938650033;725995.8115248142;732251.0569323121;941947.1214946558;944334.2110883933;949465.9840966581;95036.13433865465;[A];[MAJ];[];
0;0.0;115365.92959415415;117325.66639033321;1273532;144697.62838284884;153938.47570974138;158403.53663933856;166345.16627317326;168920.75005524265;186448.46458429378;189098.1655603214;192639.46133609337;199686.10003064523;202775.98651744265;208427.72771303175;209437.14063550122;217697.59671557724;229472.4759866754;243136.66271048487;2488106.2426178595;253961.0428470807;264148.72625010245;265281.5870678198;272747.41635354905;281406.52322248265;292150.03015310573;293966.6118726005;296779.4362480222;318969.1759567361;3360217.562009478;346794.60163124057;421088.3873359235;503072.27461694006;515391.11551084544;534030.5279314304;540835.4121742052;573202.0436117897;584488.0163731971;6295730.70161523;64366.61948235131;671595.2607981003;71264.14394640391;767743.7749359907;818776.011518439;886154.4726853862;96641.95084353535;98934.73412029761;[A];[MAJ];[];
0;0.0;103807.46684895558;106483.20022078478;113310.80530046958;124443.85453970662;1273532;144378.14305311852;1554571.2372523565;159699.73275282927;160844.98406019228;161972.56030849746;1624725.2175837213;166898.71201265423;198805.98793552033;228553.7646463302;230822.2785950207;24596.629403619234;246552.66831429195;254755.32813870942;259369.8206603529;373461.33485296613;37829.75275190784;413316.9774417967;4627923.626008543;485818.43391426373;49383.994140082454;513386.410913995;530778.7577983163;55768.286182688826;584160.6177949468;60721.48318843849;622081.2099564646;646043.0759238851;66647.72002712521;674037.6158051923;67598.85558698358;70140.65268841197;801485.2812139625;80325.10146275387;82904.11773531945;84566.98253836286;89613.66110825629;89648.76927344926;91363.6036837329;91760.18599913626;94635.72551039126;98210.17227127994;[A];[MAJ];[];
0;0.0;107921.51507292024;110023.31711030017;1106252.6268932237;114364.05877150157;122904.81496032969;1273532;130373.78845320232;135109.46674707197;139042.14865691532;139575.58640235968;140709.2095903231;143449.89223443388;144059.19085735656;147420.12012001302;151943.63126011772;156000.72851767947;178929.0599774056;184507.36982097954;198736.9907035377;198755.91158593766;245449.3327047942;252042.91730092638;280434.3801599879;280519.9212421654;301058.22379561927;303780.2394418967;3300777.7509991964;347312.0726603377;357178.01484257256;377443.90469693136;410537.955238354;489462.94837962434;565635.3487750139;583892.1108412562;59343.59282182548;62799.32245831291;70130.73539987128;73150.84106852952;75023.85017417607;75355.54441202863;80047.21681981295;80455.99967417434;825514.9949315428;89766.1221338124;96177.06593519266;99144.92196225625;[A];[MAJ];[];
0;0.0;107640.6484795145;108504.01075548957;114295.45608504563;123102.36879832587;1273532;129570.06072722164;136663.408671176;151750.42550620215;155403.73607804696;169282.42406205198;176926.46645292063;177982.77823292353;187143.01939156395;194432.57313470708;211232.06736660682;233140.88776876152;233415.51199676134;233621.17897609252;233928.19981795485;2541898.7899783943;260380.68342666203;265483.62755302025;28524.335867454327;288622.695603048;303204.72328308446;315916.0281572628;357091.14665145165;364540.73173475737;37084.674804781855;385304.61367054924;433373.0511703444;444029.0456819743;60751.67352527654;62250.01000327997;65170.47017256665;65188.61014316339;673196.4317890017;72706.79757841342;79959.3636110595;83618.96328750381;83628.39783310318;92929.56255552225;95870.57963175625;97337.96371984096;97891.46795397274;98931.46677950553;[A];[MAJ];[];
0;0.0;1035265.1493879092;1168033.6827102161;1170913.4212776267;1215496.7726192297;1273532;1416238.0308238664;172827.44797121803;1852057.638701024;1894247.2382048015;202997.18726044716;2051724.469844806;232929.65602417532;2347283.9902764917;250269.38913685377;281780.9495518637;2834582.57320318;3053128.0103836893;3216524.658233807;331850.6924581344;344943.0308609888;348174.94733703666;366501.08288597537;369868.40842653974;3735613.9706905726;3779270.9129818403;391789.59988829715;397293.5760985946;414027.43864896847;4451607.869822834;470842.88911339774;4827906.584355442;4870007.3575941;507175.86755041603;525513.071692112;550298.2754063654;588735.9099662548;5979980.039487088;601708.2196499079;607532.2175007606;6704981.024022082;739377.1705169937;821336.1995309435;828908.4288961509;868606.1535650723;967140.1009891098;984944.9770153635;[A];[MAJ];[];
0;0.0;112454.8411399168;1168257.6337976025;1181357.9630069332;118802.05976042504;122154.72334107904;1273532;142577.74197447705;144631.6330744692;1482868.0594690288;152696.0006696473;1562511.9179217734;156776.7844344362;1576564.8823045634;1636216.0991466907;1638862.5032286318;1642974.8330648197;1686899.6060972607;1748160.4898305184;1755358.6863082421;2058149.283960753;2071755.314638754;2199299.2756542666;229464.97814726792;2375684.539676598;247218.81741200027;2482690.0523808356;336663.438130231;40435.27086255886;459124.17190135067;496955.73202531383;51882.21897384975;574154.3564826584;600287.5895073223;60440.7711728834;67332.41651823808;738043.2889258213;752050.0115170359;800548.6624838538;80095.14833450806;80183.02783030167;80289.78570194983;931199.953693502;944755.8371410499;9746841.036718138;9869974.286546336;9878625.19328588;[A];[MAJ];[];
